id,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4211,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,
4212,4,1,10,3,0,5,1,1,0.36,0.3636,0.76,0.0896,
4213,3,1,8,22,0,3,1,1,0.64,0.6061,0.73,0,
4214,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0,
4215,2,0,4,17,0,4,1,1,0.52,0.5,0.52,0.2836,
4216,4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,
4217,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,
4218,1,0,1,1,0,2,1,1,0.16,0.1818,0.59,0.1045,
4219,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,
4220,1,0,2,21,1,1,0,3,0.22,0.197,0.75,0.4478,
4221,3,1,9,4,0,4,1,1,0.52,0.5,0.83,0,
4222,1,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,
4223,3,1,9,18,1,1,0,1,0.74,0.697,0.66,0.1642,
4224,2,0,3,14,0,4,1,2,0.3,0.303,0.7,0.1343,
4225,3,1,9,0,1,1,0,2,0.66,0.5909,0.94,0,
4226,2,1,4,13,0,3,1,2,0.4,0.4091,0.4,0.3582,
4227,1,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,
4228,3,1,8,9,0,3,1,1,0.68,0.6364,0.65,0,
4229,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,
4230,2,1,4,6,0,1,1,2,0.3,0.2727,0.81,0.2985,
4231,2,0,4,22,0,5,1,1,0.3,0.303,0.56,0.1642,
4232,2,1,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,
4233,3,0,6,13,0,2,1,1,0.84,0.7576,0.44,0,
4234,1,1,12,10,0,0,0,1,0.26,0.2121,0.41,0.5821,
4235,2,0,5,3,0,0,0,1,0.46,0.4545,0.72,0.0896,
4236,3,1,8,20,0,6,0,1,0.7,0.6364,0.45,0.1045,
4237,2,1,4,16,0,0,0,1,0.64,0.6061,0.19,0.3284,
4238,3,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1045,
4239,3,0,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,
4240,1,0,2,21,0,4,1,1,0.52,0.5,0.55,0.3881,
4241,2,1,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,
4242,2,0,5,19,0,2,1,1,0.68,0.6364,0.57,0.3582,
4243,2,1,6,14,0,6,0,1,0.72,0.6515,0.37,0.2239,
4244,3,0,8,15,0,0,0,1,0.7,0.6667,0.84,0.2836,
4245,3,0,9,21,0,2,1,3,0.54,0.5152,0.88,0.2836,
4246,3,0,7,5,0,2,1,1,0.7,0.6667,0.79,0.0896,
4247,1,0,2,23,0,5,1,1,0.18,0.2424,0.69,0,
4248,1,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045,
4249,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.2239,
4250,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,
4251,4,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045,
4252,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0,
4253,3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,
4254,2,0,5,14,0,1,1,2,0.72,0.6818,0.62,0.5224,
4255,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,
4256,1,1,1,0,0,2,1,2,0.26,0.2273,0.7,0.3284,
4257,3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.194,
4258,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,
4259,1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836,
4260,1,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.194,
4261,4,1,10,10,0,4,1,2,0.54,0.5152,0.83,0.1343,
4262,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,
4263,4,1,10,15,0,4,1,1,0.62,0.6061,0.65,0.1343,
4264,1,0,12,8,0,4,1,2,0.36,0.3788,0.87,0,
4265,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,
4266,4,0,10,20,0,4,1,1,0.62,0.5758,0.83,0.2836,
4267,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,
4268,2,0,3,17,0,2,1,1,0.4,0.4091,0.2,0.1343,
4269,2,0,4,21,0,6,0,2,0.56,0.5303,0.83,0.2836,
4270,4,0,11,0,0,0,0,1,0.36,0.3788,0.81,0,
4271,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,
4272,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,
4273,4,1,12,12,0,3,1,2,0.34,0.3636,0.42,0,
4274,2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0,
4275,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,
4276,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0,
4277,2,1,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,
4278,1,1,2,4,0,6,0,3,0.24,0.2273,0.87,0.2239,
4279,3,0,9,19,0,0,0,2,0.54,0.5152,0.68,0.1045,
4280,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.194,
4281,3,0,8,20,0,3,1,1,0.76,0.6667,0.31,0.1343,
4282,3,1,7,0,0,6,0,2,0.72,0.6667,0.48,0.0896,
4283,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,
4284,4,0,11,7,0,0,0,1,0.38,0.3939,0.87,0.2239,
4285,1,0,12,15,1,1,0,1,0.38,0.3939,0.4,0.2537,
4286,1,1,3,3,0,2,1,2,0.54,0.5152,0.88,0,
4287,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,
4288,2,1,5,10,0,1,1,2,0.52,0.5,0.77,0.194,
4289,4,0,10,6,0,5,1,1,0.36,0.3485,0.71,0.1642,
4290,4,1,12,14,0,3,1,2,0.34,0.3636,0.46,0,
4291,1,0,2,13,0,2,1,1,0.32,0.303,0.21,0.2239,
4292,4,0,11,3,0,2,1,2,0.54,0.5152,0.68,0.3284,
4293,2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,
4294,3,1,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,
4295,4,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,
4296,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,
4297,3,1,9,0,0,2,1,2,0.7,0.6667,0.84,0.2537,
4298,3,1,7,12,0,5,1,2,0.76,0.6818,0.4,0.1045,
4299,2,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,
4300,2,1,5,23,0,6,0,2,0.56,0.5303,0.83,0.2836,
4301,3,0,8,5,0,2,1,1,0.54,0.5152,0.56,0.194,
4302,2,1,4,2,0,5,1,1,0.44,0.4394,0.88,0.194,
4303,2,0,4,4,0,1,1,1,0.46,0.4545,0.94,0.194,
4304,3,0,9,12,1,1,0,2,0.72,0.6818,0.7,0.194,
4305,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,
4306,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,
4307,2,0,5,21,0,6,0,1,0.66,0.6212,0.74,0.2985,
4308,2,1,5,2,0,5,1,1,0.46,0.4545,0.44,0.1642,
4309,4,0,10,1,0,2,1,2,0.4,0.4091,0.87,0.1045,
4310,4,0,10,16,0,4,1,2,0.48,0.4697,0.51,0.4478,
4311,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.194,
4312,4,1,11,21,0,0,0,1,0.26,0.303,0.48,0,
4313,3,1,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,
4314,3,0,6,8,0,1,1,1,0.66,0.6212,0.74,0.194,
4315,1,0,3,6,0,6,0,1,0.44,0.4394,0.44,0.4179,
4316,4,0,12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,
4317,3,1,8,21,0,6,0,1,0.62,0.5758,0.83,0.3582,
4318,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0,
4319,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,
4320,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,
4321,4,1,10,14,0,4,1,1,0.52,0.5,0.32,0.0896,
4322,1,0,2,22,0,2,1,1,0.16,0.1515,0.43,0.2537,
4323,3,0,6,7,0,3,1,1,0.7,0.6515,0.54,0.2239,
4324,3,0,8,3,0,1,1,1,0.6,0.5606,0.83,0.194,
4325,1,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,
4326,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0,
4327,3,1,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,
4328,1,1,2,8,0,5,1,1,0.24,0.2273,0.65,0.2239,
4329,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,
4330,2,0,4,9,0,3,1,1,0.66,0.6212,0.61,0.2836,
4331,2,1,4,16,0,5,1,1,0.56,0.5303,0.26,0.2537,
4332,1,1,2,3,0,0,0,1,0.24,0.2273,0.41,0.194,
4333,2,0,6,17,0,1,1,1,0.7,0.6515,0.54,0,
4334,4,1,11,11,0,1,1,1,0.4,0.4091,0.37,0.2985,
4335,3,0,8,18,0,1,1,1,0.72,0.6515,0.28,0.2985,
4336,4,0,10,20,0,6,0,1,0.52,0.5,0.77,0.1045,
4337,2,0,3,0,0,3,1,2,0.32,0.3485,0.57,0,
4338,1,1,2,22,0,4,1,1,0.44,0.4394,0.54,0.2537,
4339,3,0,8,9,0,6,0,1,0.7,0.6515,0.65,0,
4340,3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,
4341,4,1,11,20,0,6,0,1,0.34,0.3333,0.53,0.1343,
4342,1,1,3,6,0,1,1,1,0.34,0.3485,0.57,0.1045,
4343,3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,
4344,2,1,5,0,0,6,0,1,0.52,0.5,0.48,0.1045,
4345,2,0,3,20,0,6,0,2,0.28,0.2727,0.45,0.2537,
4346,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,
4347,3,1,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,
4348,2,0,4,0,0,5,1,1,0.36,0.3485,0.62,0.194,
4349,2,1,3,15,0,4,1,1,0.52,0.5,0.39,0.3582,
4350,3,0,8,1,0,1,1,1,0.68,0.6364,0.83,0.1343,
4351,2,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,
4352,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,
4353,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,
4354,3,0,9,2,0,5,1,3,0.62,0.5909,0.73,0.1045,
4355,1,1,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045,
4356,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,
4357,2,0,5,17,0,6,0,2,0.72,0.6515,0.42,0.1642,
4358,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,
4359,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,
4360,3,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,
4361,1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,
4362,1,1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045,
4363,3,0,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,
4364,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0,
4365,2,0,4,2,0,0,0,1,0.4,0.4091,0.62,0.194,
4366,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,
4367,4,1,12,1,0,0,0,3,0.34,0.3485,0.76,0.1045,
4368,2,0,3,17,0,4,1,2,0.3,0.2879,0.87,0.2537,
4369,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.194,
4370,2,0,5,17,0,0,0,1,0.7,0.6515,0.58,0.2537,
4371,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,
4372,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,
4373,1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,
4374,3,0,8,17,0,0,0,3,0.74,0.7121,0.74,0.6418,
4375,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,
4376,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0,
4377,3,1,9,2,0,1,1,1,0.54,0.5152,0.6,0.3582,
4378,3,0,7,16,0,5,1,1,0.72,0.6667,0.51,0.194,
4379,3,1,9,19,0,6,0,3,0.78,0.7424,0.62,0,
4380,2,0,3,15,0,4,1,3,0.3,0.2727,0.87,0.2985,
4381,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,
4382,4,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,
4383,4,0,12,6,0,5,1,1,0.22,0.2727,0.8,0,
4384,2,0,4,2,0,6,0,2,0.44,0.4394,0.54,0.2239,
4385,4,0,10,15,0,2,1,1,0.58,0.5455,0.56,0.2836,
4386,2,1,4,16,0,2,1,1,0.68,0.6212,0.22,0.3582,
4387,3,0,9,16,0,4,1,2,0.54,0.5152,0.77,0.4627,
4388,2,0,4,4,0,4,1,1,0.34,0.3333,0.76,0.194,
4389,2,0,5,19,0,3,1,1,0.56,0.5303,0.52,0.1343,
4390,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,
4391,1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,
4392,4,0,11,9,0,6,0,1,0.28,0.2576,0.52,0.2985,
4393,3,1,7,16,0,1,1,1,0.78,0.697,0.4,0.2836,
4394,2,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836,
4395,4,1,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537,
4396,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,
4397,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,
4398,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,
4399,4,1,10,7,0,0,0,2,0.5,0.4848,0.59,0.2985,
4400,4,0,10,20,0,5,1,3,0.34,0.3182,0.61,0.2239,
4401,2,0,4,2,0,4,1,1,0.5,0.4848,0.42,0.3881,
4402,1,1,3,8,0,1,1,1,0.34,0.3333,0.61,0.1343,
4403,3,0,9,6,0,6,0,1,0.58,0.5455,0.94,0.1642,
4404,2,1,4,5,0,3,1,1,0.34,0.3636,0.66,0,
4405,1,1,1,3,0,6,0,1,0.32,0.3333,0.57,0.1045,
4406,2,0,5,11,0,0,0,2,0.66,0.6061,0.83,0.2836,
4407,4,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,
4408,1,1,2,15,0,0,0,1,0.36,0.3485,0.29,0,
4409,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0,
4410,3,0,6,6,0,4,1,1,0.72,0.697,0.74,0.1642,
4411,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.194,
4412,1,1,12,21,0,6,0,2,0.28,0.2424,0.56,0.4925,
4413,1,1,2,19,0,6,0,1,0.26,0.2121,0.33,0.4478,
4414,3,0,7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,
4415,2,1,4,7,0,1,1,1,0.4,0.4091,0.5,0.194,
4416,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0,
4417,2,0,5,17,0,2,1,1,0.7,0.6515,0.61,0.1045,
4418,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,
4419,4,0,11,22,0,1,1,3,0.4,0.4091,0.87,0.1343,
4420,3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,
4421,1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,
4422,4,0,9,5,0,5,1,1,0.52,0.5,0.83,0.194,
4423,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0.2239,
4424,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,
4425,3,1,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642,
4426,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,
4427,4,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239,
4428,1,0,2,19,0,2,1,1,0.16,0.1212,0.4,0.4627,
4429,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,
4430,3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,
4431,3,0,6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,
4432,1,1,2,22,0,5,1,1,0.4,0.4091,0.37,0.5821,
4433,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,
4434,4,1,11,18,0,4,1,2,0.36,0.3485,0.57,0.194,
4435,2,0,5,10,1,1,0,1,0.8,0.7576,0.55,0.2537,
4436,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,
4437,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,
4438,3,1,8,22,0,0,0,1,0.72,0.697,0.79,0.0896,
4439,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,
4440,1,1,1,8,0,0,0,1,0.26,0.2727,0.87,0.1045,
4441,2,0,3,23,0,5,1,2,0.26,0.2424,0.38,0.2836,
4442,3,1,8,15,0,2,1,1,0.76,0.6667,0.37,0,
4443,4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,
4444,1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,
4445,2,1,4,21,0,3,1,2,0.42,0.4242,0.82,0.0896,
4446,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,
4447,1,0,2,13,0,2,1,2,0.24,0.197,0.32,0.4478,
4448,2,0,5,6,0,2,1,2,0.58,0.5455,0.94,0.194,
4449,3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,
4450,4,0,10,18,0,4,1,1,0.54,0.5152,0.64,0.0896,
4451,2,0,6,3,0,3,1,1,0.68,0.6364,0.89,0.194,
4452,2,0,4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,
4453,2,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,
4454,2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,
4455,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,
4456,1,1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582,
4457,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,
4458,4,1,10,7,0,5,1,2,0.52,0.5,0.88,0.1045,
4459,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,
4460,3,1,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,
4461,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,
4462,1,0,2,4,0,1,1,1,0.2,0.2576,0.86,0,
4463,1,1,1,4,1,1,0,1,0.28,0.2576,0.45,0.3284,
4464,2,1,5,2,0,3,1,1,0.56,0.5303,0.94,0.194,
4465,4,1,10,6,0,0,0,1,0.4,0.4091,0.62,0,
4466,4,0,11,10,0,5,1,1,0.26,0.2424,0.41,0.2836,
4467,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,
4468,1,0,2,22,0,3,1,3,0.16,0.1667,0.8,0.1642,
4469,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343,
4470,2,0,4,15,1,5,0,1,0.54,0.5152,0.52,0.4478,
4471,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,
4472,2,0,5,15,0,5,1,1,0.6,0.6212,0.38,0.3881,
4473,1,1,3,8,0,0,0,1,0.22,0.2273,0.69,0.1343,
4474,1,1,1,4,0,5,1,2,0.4,0.4091,1,0.2985,
4475,1,1,1,10,0,6,0,1,0.28,0.303,0.75,0.0896,
4476,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,
4477,4,1,11,22,0,6,0,1,0.24,0.2273,0.44,0.2537,
4478,1,1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,
4479,4,0,10,19,0,0,0,2,0.38,0.3939,0.76,0.1642,
4480,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,
4481,2,0,4,9,0,0,0,1,0.4,0.4091,0.43,0.2836,
4482,1,0,12,20,0,4,1,1,0.28,0.2879,0.65,0.1045,
4483,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,
4484,2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896,
4485,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642,
4486,4,1,10,10,0,6,0,1,0.54,0.5152,0.73,0.2836,
4487,4,0,10,17,0,6,0,1,0.62,0.6212,0.5,0.1343,
4488,3,0,9,16,0,3,1,1,0.76,0.697,0.52,0.2836,
4489,2,1,4,16,0,6,0,1,0.7,0.6364,0.42,0.3284,
4490,1,1,3,17,0,1,1,2,0.62,0.6212,0.38,0.4179,
4491,3,0,9,13,0,6,0,1,0.7,0.6515,0.65,0.2239,
4492,4,0,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,
4493,4,0,10,23,0,2,1,1,0.44,0.4394,0.72,0.1343,
4494,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,
4495,4,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,
4496,3,1,8,19,0,0,0,2,0.64,0.5758,0.89,0.1642,
4497,1,1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582,
4498,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,
4499,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,
4500,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,
4501,1,0,12,6,0,5,1,1,0.24,0.2576,0.7,0.0896,
4502,3,0,7,1,0,4,1,1,0.66,0.5909,0.89,0.194,
4503,2,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.194,
4504,3,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,
4505,3,1,7,20,0,6,0,1,0.72,0.7121,0.84,0.0896,
4506,3,0,8,4,0,2,1,1,0.64,0.6061,0.69,0.2985,
4507,3,1,8,20,0,5,1,1,0.8,0.7424,0.49,0.1343,
4508,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,
4509,4,0,11,13,0,2,1,3,0.42,0.4242,1,0.0896,
4510,4,0,12,16,0,5,1,1,0.42,0.4242,0.41,0.0896,
4511,1,0,3,14,0,1,1,2,0.38,0.3939,0.34,0,
4512,2,0,4,10,0,0,0,1,0.6,0.5758,0.78,0.1642,
4513,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,
4514,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,
4515,3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,
4516,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,
4517,3,0,7,0,0,2,1,1,0.74,0.697,0.66,0.1045,
4518,1,0,3,21,0,2,1,3,0.32,0.3333,0.81,0.1045,
4519,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0,
4520,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,
4521,3,0,6,13,0,3,1,1,0.8,0.697,0.31,0.3284,
4522,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343,
4523,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,
4524,2,0,5,8,0,1,1,1,0.6,0.5455,0.88,0.194,
4525,1,0,3,11,0,4,1,1,0.44,0.4394,0.54,0.2836,
4526,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0,
4527,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985,
4528,1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,
4529,2,0,5,7,0,0,0,2,0.62,0.5606,0.88,0.2537,
4530,2,1,3,6,0,6,0,2,0.36,0.3485,0.87,0.1642,
4531,3,1,9,19,0,0,0,2,0.7,0.6667,0.84,0.2239,
4532,3,1,8,1,0,3,1,1,0.62,0.5909,0.78,0,
4533,2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,
4534,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,
4535,3,0,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,
4536,1,0,12,20,0,0,0,1,0.32,0.3333,0.49,0.0896,
4537,3,0,8,18,0,3,1,1,0.7,0.6515,0.51,0.2239,
4538,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,
4539,2,0,5,2,0,0,0,1,0.62,0.5606,0.88,0.1045,
4540,1,1,2,15,0,6,0,1,0.42,0.4242,0.41,0.2537,
4541,1,0,2,20,0,0,0,1,0.28,0.2879,0.61,0.1045,
4542,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0,
4543,3,0,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,
4544,2,0,4,13,0,1,1,1,0.7,0.6515,0.65,0.2239,
4545,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,
4546,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,
4547,3,0,8,19,0,5,1,1,0.72,0.697,0.79,0.1045,
4548,3,0,7,15,0,3,1,3,0.64,0.5606,0.94,0.1343,
4549,2,1,5,21,0,0,0,2,0.64,0.6212,0.53,0.194,
4550,4,1,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896,
4551,2,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,
4552,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,
4553,2,0,4,7,0,2,1,2,0.54,0.5152,0.68,0.2239,
4554,4,1,11,5,0,4,1,2,0.3,0.2879,0.61,0.2239,
4555,2,0,5,16,0,4,1,2,0.64,0.6212,0.57,0.2537,
4556,3,1,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343,
4557,1,1,1,18,1,1,0,1,0.26,0.2424,0.33,0.2537,
4558,2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,
4559,2,1,3,8,0,2,1,1,0.22,0.2121,0.37,0.2985,
4560,3,0,9,17,0,4,1,2,0.66,0.6061,0.78,0.0896,
4561,1,1,2,3,0,3,1,1,0.28,0.3182,0.75,0,
4562,2,0,3,9,0,6,0,1,0.24,0.2424,0.41,0.1343,
4563,4,1,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343,
4564,4,0,11,14,0,0,0,1,0.52,0.5,0.63,0.2537,
4565,3,1,7,7,0,0,0,1,0.7,0.6667,0.79,0.0896,
4566,4,0,9,3,0,0,0,3,0.6,0.5152,0.94,0,
4567,3,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.194,
4568,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,
4569,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,
4570,1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0,
4571,1,1,1,1,0,4,1,1,0.14,0.1515,0.5,0.1642,
4572,1,1,1,22,0,5,1,1,0.2,0.1818,0.47,0.3284,
4573,4,0,12,1,0,2,1,1,0.2,0.2576,0.8,0,
4574,4,0,9,7,0,5,1,1,0.52,0.5,0.83,0.2239,
4575,4,0,10,2,0,6,0,1,0.46,0.4545,0.63,0.4179,
4576,3,0,6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,
4577,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0.2985,
4578,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,
4579,1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,
4580,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,
4581,4,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,
4582,4,1,11,3,0,5,1,1,0.32,0.2879,0.53,0.4179,
